record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision,bin_fill_score,hazardous_score,contamination_score,collection_priority_normalized,waste_risk_score,waste_risk_level,aqi_score,carbon_score,pollution_risk_score,pollution_risk_level,compliance_status
SWM_111040,Industrial Zone,District_E,30,08-04-2025,07:37,Institutional,CP_5694,24.389973,82.193375,Metal,Aluminum,86.74,3.7,56.09,44.06,26.39,23.95,21.02,32.28,14.13,2.6,6.17,34.42,68.95,73.95,248,2,76.16,No,Dump Truck,4261,10.4,74,39.61,Moderate,Composting Facility,54.32,75.39,10.82,40.73,30.07,78.43,13.69,537.08,60.01,Low,Recycling,70.20877609701213,94.2,26.0,78.42784278427844,68.59768685644663,High,68.125,47.83024610835725,67.25157383250718,High,Warning
SWM_111041,Urban Zone,District_B,2,17-10-2024,00:52,Institutional,CP_9448,30.663276,69.760114,Paper,Magazine,44.21,4.79,40.54,6.17,56.39,33.14,25.59,47.18,9.04,0.49,1.55,22.06,22.93,36.37,206,10,94.83,No,Auto Tipper,5804,49.02,46,24.17,Low,Waste Processing Unit,78.4,91.17,4.5,83.98,87.95,60.89,30.83,76.15,47.59,High,Recycling,93.54919364920616,60.26666666666666,4.9,60.88608860886089,62.59925741767826,High,55.00000000000001,37.02930689625185,50.66212540220889,Moderate,Violation
SWM_111042,South Zone,District_F,31,10-08-2024,00:34,Institutional,CP_8016,12.3237,85.426329,Mixed,Municipal Mixed,170.41,7.99,16.09,69.45,21.03,35.67,15.25,0.14,10.81,1.76,5.91,18.08,59.86,79.81,236,7,92.38,Yes,Mini Truck,11825,8.52,152,16.81,Low,Composting Facility,46.54,26.38,11.59,64.14,83.71,45.95,43.22,341.11,77.97,Medium,Landfill,90.4863107888486,72.06666666666666,17.599999999999998,45.94459445944595,64.622880151123,High,64.375,63.44899556483172,65.63553200278284,High,Violation
SWM_111043,West Zone,District_F,18,27-10-2024,20:29,Institutional,CP_4915,26.816347,85.573976,Mixed,Mixed Dry,327.32,1.72,72.1,85.05,42.76,49.18,1.51,21.44,8.16,6.38,7.49,29.11,63.85,68.4,180,9,21.08,Yes,Compactor Truck,2947,53.63,106,28.81,High,Waste Processing Unit,61.98,88.9,16.25,80.74,26.61,17.93,81.55,329.32,93.36,High,Energy Recovery,1.350168771096385,54.400000000000006,63.800000000000004,17.92179217921792,29.588336335321245,Low,46.875,76.83276806678842,57.36733042003653,Moderate,Compliant
SWM_111044,Industrial Zone,District_H,7,08-08-2024,20:36,Residential,CP_1428,27.897719,85.159854,Metal,Iron,505.07,11.78,56.03,4.91,50.98,17.42,32.19,41.33,1.79,2.32,0.77,29.91,44.66,56.77,187,4,37.43,Yes,Mini Truck,2350,28.88,40,26.12,Moderate,Recovery Center,70.11,32.47,43.45,88.39,4.38,85.05,5.05,564.39,39.1,High,Recycling,21.790223777972248,11.933333333333334,23.2,85.04850485048505,29.096698572094986,Low,49.0625,29.64605617879816,35.81173352030612,Low,Compliant
SWM_111045,Urban Zone,District_B,5,07-09-2024,04:16,Market,CP_6517,20.547842,79.833063,Paper,Office Paper,358.84,1.85,16.38,9.18,44.97,46.14,29.16,34.86,7.31,2.33,7.76,30.85,39.97,106.11,145,7,83.0,No,Auto Tipper,7235,20.15,82,35.16,Moderate,Transfer Station,1.53,92.61,69.28,51.4,57.28,92.49,94.2,466.66,96.92,High,Composting,78.75984498062259,48.73333333333333,23.3,92.4892489248925,62.22065866431625,High,35.9375,79.92868945125663,51.69402350204366,Moderate,Compliant
SWM_111046,South Zone,District_C,57,30-05-2025,08:29,Commercial,CP_9671,21.279605,90.673034,Metal,Steel,515.26,11.25,31.22,87.02,11.47,36.05,31.36,43.89,2.88,1.52,3.56,39.38,51.07,15.03,46,3,21.82,No,Dump Truck,5603,23.83,56,11.86,Low,Recovery Center,31.03,82.81,53.93,41.58,32.97,98.44,36.54,521.5,26.14,High,Recycling,2.2752844105513192,19.2,15.2,98.43984398439844,23.516090361880295,Low,5.0,18.375510913992525,11.852653274197756,Low,Compliant
SWM_111047,Urban Zone,District_H,53,29-09-2024,23:27,Commercial,CP_3297,9.115893,78.160634,Paper,Newspaper,268.12,5.35,39.82,37.84,18.14,1.48,28.77,40.5,0.55,4.22,7.78,37.43,74.76,94.6,196,7,56.16,Yes,Dump Truck,5272,15.74,120,21.97,Moderate,Transfer Station,44.72,98.32,7.78,38.12,30.29,59.1,62.36,70.05,93.99,High,Recycling,45.20565070633829,3.6666666666666665,42.199999999999996,59.0959095909591,36.30331338784585,Low,51.87500000000001,77.38064179493868,49.885025871814946,Moderate,Compliant
SWM_111048,Urban Zone,District_C,8,02-05-2025,01:04,Industrial,CP_8841,24.58284,86.941996,Metal,Iron,748.65,5.51,48.87,41.76,3.36,12.14,0.89,22.41,8.99,7.14,5.2,37.71,29.96,17.99,274,7,79.65,Yes,Auto Tipper,2196,43.3,50,14.71,High,Composting Facility,15.33,46.34,43.1,71.23,16.16,79.88,96.12,501.48,88.65,Low,Landfill,74.57182147768472,59.93333333333334,71.39999999999999,79.87798779877987,71.07376009422421,High,76.25,72.73675971823637,71.93269458213757,High,Warning
SWM_111049,South Zone,District_D,2,15-12-2024,21:47,Residential,CP_2963,34.190183,73.466824,Glass,Container,418.07,5.22,69.89,13.35,7.56,5.95,13.12,47.48,3.22,9.54,9.32,27.25,27.47,62.54,349,1,53.58,Yes,Electric Vehicle,1957,41.12,166,23.85,Moderate,Transfer Station,39.23,73.08,11.34,13.06,26.58,78.88,93.14,152.71,82.3,Medium,Composting,41.98024753094137,21.46666666666667,95.39999999999999,78.87788778877888,53.07044884736004,Medium,99.6875,67.21454039481694,74.30144545177842,High,Warning
SWM_111050,Urban Zone,District_F,30,19-06-2025,20:06,Residential,CP_1703,13.719361,71.38184,Paper,Newspaper,656.75,2.87,83.02,2.92,64.72,24.4,17.69,42.88,11.31,4.25,0.82,31.44,32.1,11.89,148,9,20.76,Yes,Compactor Truck,7836,37.2,177,15.07,Moderate,Waste Processing Unit,53.69,21.31,56.21,1.64,51.58,90.15,79.76,449.33,104.21,Medium,Landfill,0.9501187648456076,75.4,42.5,90.14901490149015,41.25239974116177,Medium,36.875,86.26837116270978,59.39801134881293,Moderate,Warning
SWM_111051,Suburban Zone,District_E,6,19-07-2025,11:11,Commercial,CP_4093,10.641273,70.07628,Organic,Food Waste,599.74,3.86,69.55,47.33,36.67,43.64,0.93,15.23,12.53,9.15,3.13,35.72,92.73,84.71,298,7,31.99,No,Compactor Truck,5412,16.5,63,11.77,High,Waste Processing Unit,27.94,53.01,60.05,84.09,79.61,46.43,57.03,339.88,36.74,Low,Composting,14.989373671708965,83.53333333333333,91.5,46.42464246424643,52.142779171653885,Medium,83.75,27.593703800330466,66.8597778067658,High,Warning
SWM_111052,Suburban Zone,District_B,2,31-08-2024,19:37,Residential,CP_5292,11.050286,77.676592,Paper,Office Paper,69.42,0.6,24.14,26.69,50.12,6.02,35.57,0.34,3.85,6.71,7.18,28.58,52.18,27.94,51,10,97.63,Yes,Dump Truck,5276,57.05,33,6.34,Low,Recycling Plant,15.92,66.92,10.79,79.95,94.61,61.92,13.37,573.93,96.09,Medium,Composting,97.04963120390049,25.666666666666664,67.10000000000001,61.91619161916192,67.94394789110115,High,6.5625,79.20688755543961,32.17664959996522,Low,Warning
SWM_111053,West Zone,District_A,57,19-03-2025,22:58,Industrial,CP_9322,13.4661,91.281295,Metal,Iron,108.86,9.02,53.77,99.04,15.47,29.94,35.24,43.68,2.95,8.61,3.14,27.4,28.93,74.85,304,6,69.19,No,Mini Truck,5905,36.63,27,12.94,High,Transfer Station,14.52,35.39,90.63,84.93,62.94,37.12,23.02,378.46,27.79,Low,Composting,61.4951868983623,19.666666666666668,86.1,37.113711371137114,52.301798131682155,Medium,85.625,19.810418297243242,52.68895882250631,Moderate,Warning
SWM_111054,Central Zone,District_G,9,10-04-2025,12:10,Market,CP_5018,31.779061,74.885619,Metal,Aluminum,304.53,4.53,60.01,69.0,79.19,13.13,3.02,43.85,6.96,9.78,2.21,42.8,78.89,26.65,158,4,99.78,No,Compactor Truck,8027,18.15,62,26.0,Low,Transfer Station,8.5,35.48,9.04,78.78,10.37,18.22,40.66,334.12,115.81,High,Recycling,99.73746718339794,46.400000000000006,97.8,18.21182118211821,73.78676005067692,High,40.0,96.35620488738151,58.18686146621445,Moderate,Violation
SWM_111055,East Zone,District_E,17,14-12-2024,11:14,Commercial,CP_8110,34.277323,86.398949,Paper,Office Paper,451.38,10.4,15.11,15.47,51.61,28.62,25.31,3.06,10.29,7.73,5.36,29.6,94.39,1.66,141,10,71.65,No,Compactor Truck,9314,14.39,35,18.3,High,Recycling Plant,93.49,55.03,87.05,57.95,86.19,15.55,36.31,247.17,80.15,Low,Landfill,64.57057132141519,68.6,77.3,15.541554155415543,60.76946165187841,High,34.6875,65.34481259239934,50.6671937777198,Moderate,Compliant
SWM_111056,Industrial Zone,District_E,14,01-08-2025,01:15,Residential,CP_1190,25.448429,75.550996,Paper,Magazine,65.99,6.7,70.96,58.79,20.31,26.41,34.58,54.23,3.54,6.85,3.76,43.35,60.97,77.17,67,3,30.68,No,Electric Vehicle,6749,30.55,149,26.77,Moderate,Transfer Station,74.9,77.76,18.68,39.79,47.5,58.02,79.83,521.34,113.88,Low,Landfill,13.351668958619827,23.6,68.5,58.01580158015802,33.64303782047163,Low,11.5625,94.67779806939734,38.9045894208192,Low,Warning
SWM_111057,Suburban Zone,District_F,1,11-05-2025,18:58,Hospital,CP_2863,25.833473,96.395856,Organic,Crop Residue,792.78,5.93,33.48,45.04,55.41,10.38,21.66,12.45,11.85,5.69,2.24,32.13,49.06,87.6,198,1,96.81,Yes,Auto Tipper,7914,6.81,39,10.06,Low,Composting Facility,87.65,14.89,4.31,17.6,58.57,49.32,93.95,430.63,52.83,High,Composting,96.02450306288287,78.99999999999999,56.900000000000006,49.314931493149324,76.93704094912556,High,52.5,41.58622488912079,54.52586746673624,Moderate,Warning
SWM_111058,Urban Zone,District_E,37,11-09-2024,11:20,Commercial,CP_7961,24.068928,75.631966,Glass,Container,87.81,10.16,59.08,35.69,78.75,24.56,32.57,4.88,11.8,7.13,8.83,31.13,82.96,117.78,238,9,30.89,No,Mini Truck,4208,32.16,176,19.78,Low,Composting Facility,67.72,99.43,36.09,66.36,57.17,36.12,51.26,566.5,28.77,Medium,Landfill,13.614201775221904,78.66666666666667,71.3,36.113611361136115,44.789389080925844,Medium,65.0,20.66266631881033,54.43213322897643,Moderate,Warning
SWM_111059,Suburban Zone,District_E,15,09-10-2024,14:45,Market,CP_3952,35.588626,70.796492,Organic,Food Waste,247.25,1.53,83.22,50.13,28.09,40.86,14.51,11.5,11.34,7.31,3.43,18.3,20.97,25.42,316,6,45.43,Yes,Electric Vehicle,5415,55.86,170,13.87,High,Composting Facility,37.27,50.92,42.14,70.38,47.73,8.83,59.09,243.52,9.04,Low,Composting,31.791473934241782,75.6,73.1,8.82088208820882,47.55972188692804,Medium,89.375,3.5046525784850853,60.85889577354552,High,Warning
SWM_111060,Suburban Zone,District_C,2,07-08-2024,01:49,Residential,CP_8555,23.387335,73.374181,Paper,Magazine,21.17,3.34,48.38,48.7,2.95,4.8,39.46,17.19,7.93,5.54,8.02,38.26,36.03,25.34,112,5,79.49,No,Mini Truck,5772,54.09,131,22.54,Moderate,Waste Processing Unit,13.95,64.59,32.85,65.95,43.08,23.55,85.27,234.52,30.28,Low,Landfill,74.37179647455932,52.86666666666666,55.400000000000006,23.54235423542354,57.57673839180392,Medium,25.624999999999996,21.975823984694326,29.97858052874163,Low,Compliant
SWM_111061,Central Zone,District_F,55,04-12-2024,09:42,Hospital,CP_4259,30.847217,75.639455,Paper,Newspaper,192.87,6.21,30.62,66.93,26.96,26.86,3.78,28.31,9.6,6.78,1.42,38.06,21.35,64.13,320,7,91.76,No,Compactor Truck,9193,42.88,156,14.16,High,Recycling Plant,2.02,7.67,83.2,0.99,13.21,96.2,14.38,341.47,35.79,Low,Recycling,89.71121390173774,64.0,67.80000000000001,96.1996199619962,79.87442855499452,High,90.625,26.767545003913384,66.14276350117402,High,Violation
SWM_111062,Suburban Zone,District_E,15,02-01-2025,01:49,Residential,CP_1911,15.987574,68.960216,Plastic,Plastic Bags,664.8,10.84,62.52,67.73,42.53,47.18,23.43,30.43,0.35,9.88,9.99,19.49,42.55,67.05,138,3,61.92,Yes,Dump Truck,3366,1.32,94,38.33,High,Recycling Plant,12.77,61.18,44.56,72.64,66.13,0.91,35.1,206.6,83.85,High,Recycling,52.40655081885236,2.333333333333333,98.80000000000001,0.9000900090009001,41.44096716222442,Medium,33.75,68.56248369423427,37.91041177493695,Low,Compliant
SWM_111063,Urban Zone,District_F,12,16-01-2025,21:49,Residential,CP_4021,11.827148,68.959012,Glass,Broken Glass,748.81,8.89,61.83,30.73,12.99,15.57,1.94,34.61,10.72,0.04,3.83,24.17,58.54,46.43,74,1,81.66,Yes,Mini Truck,1235,54.2,51,5.42,Low,Composting Facility,57.07,97.82,32.69,48.57,19.16,68.5,33.77,336.06,12.36,Medium,Recycling,77.08463557944744,71.46666666666667,0.4,68.4968496849685,59.05504835119092,Medium,13.750000000000002,6.391860161753196,23.085891381859295,Low,Compliant
SWM_111064,West Zone,District_A,50,05-10-2024,06:51,Institutional,CP_9248,18.492573,75.582322,Paper,Newspaper,132.55,5.3,86.02,23.77,13.09,14.16,12.07,48.9,11.66,8.78,7.15,34.5,85.21,44.26,270,4,52.57,Yes,Electric Vehicle,2738,28.59,19,27.37,Low,Waste Processing Unit,23.72,38.22,52.58,43.38,88.65,19.23,58.21,515.29,105.62,High,Recycling,40.717589698712345,77.73333333333333,87.79999999999998,19.22192219221922,56.163657541651155,Medium,75.0,87.49456474476041,79.29503609009478,High,Violation
SWM_111065,Urban Zone,District_D,46,20-09-2024,13:57,Industrial,CP_4245,27.769633,84.544303,Plastic,Plastic Bags,184.88,9.48,82.32,59.49,4.35,16.2,13.84,25.09,12.12,4.22,8.16,37.5,48.22,100.55,68,3,81.15,Yes,Mini Truck,10684,39.68,42,21.36,Low,Waste Processing Unit,33.64,64.88,10.95,7.01,58.75,80.12,73.71,439.29,39.12,Medium,Landfill,76.44705588198526,80.8,42.199999999999996,80.11801180118012,71.23652412297112,High,11.875,29.663448995564835,30.99653469866945,Low,Compliant
SWM_111066,East Zone,District_F,15,07-10-2024,08:46,Hospital,CP_6996,20.827119,96.212919,Metal,Copper,562.42,8.84,86.8,2.95,54.74,32.63,32.12,14.5,7.54,5.76,5.53,28.43,25.98,21.32,202,1,58.92,Yes,Mini Truck,4272,56.38,107,9.82,High,Recovery Center,68.07,49.84,27.69,52.19,98.57,31.56,48.89,515.38,21.35,High,Recycling,48.65608201025129,50.26666666666667,57.599999999999994,31.55315531553155,48.282072768096924,Medium,53.75,14.209931298373776,41.19131272284547,Moderate,Warning
SWM_111067,East Zone,District_F,40,15-08-2024,11:46,Industrial,CP_2660,14.249683,84.186255,Metal,Copper,570.36,8.72,65.37,45.06,70.27,16.62,0.07,52.38,4.97,2.96,8.12,30.14,87.18,76.98,88,9,78.22,Yes,Compactor Truck,4454,1.68,16,37.07,Low,Transfer Station,29.92,90.04,88.92,39.65,76.2,99.29,61.52,75.94,24.76,High,Composting,72.78409801225153,33.13333333333333,29.599999999999998,99.2899289928993,58.21046188716885,Medium,18.125,17.17540655709192,20.841788633794245,Low,Compliant
SWM_111068,West Zone,District_C,12,05-07-2025,02:40,Residential,CP_7876,20.564694,90.08905,Organic,Garden Waste,124.54,3.49,6.78,46.46,16.0,24.32,39.63,18.92,10.58,9.43,6.39,40.37,33.44,57.81,129,8,58.11,Yes,Dump Truck,1304,59.11,133,4.24,Moderate,Recovery Center,86.09,93.87,40.89,68.8,68.88,46.4,91.26,266.88,31.12,Low,Landfill,47.64345543192899,70.53333333333333,94.3,46.3946394639464,62.509911425696885,High,30.9375,22.706322288894686,36.387313353335074,Low,Compliant
SWM_111069,North Zone,District_H,25,17-12-2024,17:44,Institutional,CP_5769,36.705081,90.415676,Metal,Copper,780.73,9.37,85.72,15.49,58.47,8.56,28.78,30.88,9.67,7.95,3.13,18.65,42.32,28.14,205,5,66.36,Yes,Auto Tipper,5075,12.75,154,25.43,High,Recovery Center,20.46,96.73,29.11,64.65,30.72,39.12,40.45,526.34,52.4,High,Landfill,57.95724465558195,64.46666666666665,79.5,39.11391139113912,61.06665123757031,High,54.6875,41.21227932863727,52.60076713192451,Moderate,Warning
SWM_111070,South Zone,District_A,9,07-09-2024,09:28,Commercial,CP_5413,33.062675,69.559442,Plastic,HDPE,238.42,5.24,19.76,89.9,62.77,7.76,2.9,5.83,5.1,4.52,7.1,24.05,33.75,10.17,205,9,81.59,Yes,Auto Tipper,3659,3.29,124,19.33,High,Recovery Center,71.06,5.63,90.22,19.78,22.6,86.71,37.86,450.93,86.98,Low,Composting,76.99712464058008,34.0,45.199999999999996,86.7086708670867,61.34515048629504,High,54.6875,71.28445951821898,55.52908785546569,Moderate,Warning
SWM_111071,Urban Zone,District_E,55,24-04-2025,12:58,Market,CP_2599,15.782222,88.255196,Paper,Newspaper,556.26,4.74,46.39,27.3,1.07,43.24,33.76,2.69,5.82,1.69,2.21,27.58,91.16,48.55,335,8,98.79,Yes,Auto Tipper,11257,10.89,74,6.36,Moderate,Recycling Plant,81.53,61.38,91.87,92.74,2.69,81.67,39.61,442.43,57.76,High,Landfill,98.49981247655958,38.800000000000004,16.9,81.66816681668166,64.73015001312609,High,95.3125,45.87355422210627,69.17831626663188,High,Violation
SWM_111072,Central Zone,District_B,10,27-10-2024,03:33,Commercial,CP_5698,32.616529,81.746197,Mixed,Mixed Wet,452.85,2.07,81.9,48.19,51.29,19.55,2.56,54.76,7.84,0.21,3.75,32.43,79.59,79.47,350,3,93.2,No,Dump Truck,5564,29.8,140,33.68,Low,Composting Facility,67.66,89.17,55.94,80.01,11.68,27.52,58.92,288.14,117.35,Medium,Recycling,91.51143892986624,52.26666666666666,2.0999999999999996,27.512751275127513,54.21815492988229,Medium,100.0,97.6954517784155,89.76196886685798,Critical,Violation
SWM_111073,Central Zone,District_C,10,30-09-2024,20:10,Market,CP_8362,10.984265,88.812305,Organic,Crop Residue,405.65,3.77,22.7,85.04,13.27,32.26,33.14,58.86,10.04,1.26,0.14,40.65,87.73,13.05,269,5,93.57,No,Compactor Truck,7966,45.73,31,9.73,High,Transfer Station,44.74,24.0,85.27,48.77,41.69,28.43,62.86,376.49,25.36,Medium,Composting,91.9739967495937,66.93333333333332,12.6,28.422842284228423,60.30635837580507,High,74.6875,17.697191060092184,56.03957398469432,Moderate,Violation
SWM_111074,Suburban Zone,District_C,9,22-02-2025,20:00,Commercial,CP_7685,31.457009,88.507467,Paper,Newspaper,123.25,5.94,62.33,40.49,59.27,29.74,38.34,2.09,2.56,4.2,9.08,23.69,66.89,1.49,196,2,26.07,No,Mini Truck,9734,33.54,74,23.29,High,Composting Facility,51.68,97.53,47.9,8.79,10.5,28.58,30.49,458.93,57.48,Low,Energy Recovery,7.588448556069509,17.066666666666666,42.00000000000001,28.57285728572857,19.98797468195376,Low,51.87500000000001,45.63005478737281,43.03984976954518,Moderate,Compliant
SWM_111075,Industrial Zone,District_A,37,23-11-2024,08:52,Market,CP_9780,22.474693,96.616331,Glass,Bottle,684.32,1.87,87.79,90.88,15.25,26.12,27.15,44.98,8.44,0.99,8.07,20.33,87.12,47.76,243,4,57.69,Yes,Auto Tipper,11902,37.48,14,2.06,Moderate,Recovery Center,12.08,93.27,7.92,80.76,78.7,6.1,35.53,159.82,104.42,Medium,Composting,47.11838979872484,56.266666666666666,9.9,6.0906090609060906,35.807613945292516,Low,66.5625,86.4509957387599,70.4698820549613,High,Violation
SWM_111076,Central Zone,District_H,8,08-11-2024,20:51,Market,CP_6603,32.351014,84.316044,Glass,Container,781.47,10.57,30.03,18.26,56.35,45.89,32.96,9.89,8.94,7.2,9.78,33.37,51.79,37.2,135,5,77.16,No,Mini Truck,6000,52.54,9,26.64,Low,Recycling Plant,94.28,75.78,43.01,37.14,92.95,50.67,55.49,291.25,90.8,Low,Recycling,71.45893236654581,59.599999999999994,72.0,50.66506650665067,65.48333292261592,High,32.8125,74.60648752065396,50.70819625619619,Moderate,Compliant
SWM_111077,South Zone,District_A,60,25-10-2024,20:30,Residential,CP_4001,35.12743,94.206465,Glass,Broken Glass,437.46,7.87,26.4,4.56,66.4,40.76,37.65,0.59,10.02,4.78,4.64,32.07,94.42,15.87,294,1,48.45,No,Electric Vehicle,10111,53.44,71,14.76,High,Transfer Station,36.21,45.91,82.64,92.98,2.62,33.76,38.52,308.49,35.91,Low,Composting,35.56694586823353,66.8,47.800000000000004,33.753375337533754,45.54978464792348,Medium,82.5,26.871901904513436,62.67157057135403,High,Warning
SWM_111078,Urban Zone,District_H,38,17-07-2025,14:18,Market,CP_6479,14.864715,93.984841,Metal,Aluminum,490.53,2.29,35.52,54.53,6.01,34.37,25.12,58.64,2.56,6.41,7.78,37.04,21.35,92.25,173,1,34.32,No,Dump Truck,9708,34.05,150,37.12,Low,Recycling Plant,35.04,9.72,45.95,50.52,15.9,26.9,67.43,395.69,114.97,Medium,Composting,17.902237779722466,17.066666666666666,64.1,26.89268926892689,28.281465168894687,Low,44.6875,95.62570658318114,54.444795308287674,Moderate,Warning
SWM_111079,East Zone,District_G,37,26-07-2025,17:42,Commercial,CP_6668,23.568388,70.629621,Mixed,Mixed Wet,790.12,4.91,35.87,33.94,43.61,29.98,37.42,45.02,2.6,2.45,8.49,28.72,90.31,31.5,52,2,25.01,Yes,Auto Tipper,6658,38.89,94,16.14,Low,Recycling Plant,79.63,9.87,16.64,70.22,23.32,82.43,47.2,128.68,30.92,Low,Energy Recovery,6.263282910363797,17.333333333333336,24.500000000000004,82.42824282428244,24.10288292112122,Low,6.875000000000001,22.532394121227934,13.663884903035047,Low,Compliant
SWM_111080,Suburban Zone,District_B,32,07-05-2025,06:57,Hospital,CP_6017,26.104265,72.504179,Paper,Office Paper,233.95,8.41,75.58,77.95,11.4,47.87,10.14,4.08,8.13,9.8,2.83,28.61,20.18,24.81,335,10,58.15,No,Compactor Truck,5378,48.48,47,12.49,High,Waste Processing Unit,3.29,13.8,80.55,92.01,24.72,39.67,13.02,143.28,80.56,Medium,Recycling,47.69346168271034,54.2,98.00000000000001,39.66396639663967,58.1769796325801,Medium,95.3125,65.70136533611618,78.20665960083485,High,Warning
SWM_111081,Central Zone,District_B,25,23-01-2025,18:46,Residential,CP_6706,33.333399,88.860114,Metal,Aluminum,560.61,10.28,37.49,74.58,16.04,49.72,27.64,8.86,2.31,2.54,0.64,31.96,84.66,66.78,294,4,35.76,Yes,Compactor Truck,8405,4.59,136,34.19,High,Recycling Plant,29.32,90.27,53.39,53.44,77.56,76.08,91.88,542.6,25.68,High,Composting,19.702462807850978,15.4,25.4,76.07760776077608,28.2226262872568,Low,82.5,17.975476128358988,49.722642838507696,Moderate,Warning
SWM_111082,Suburban Zone,District_H,23,07-07-2025,16:57,Commercial,CP_2010,17.753907,93.679818,Organic,Crop Residue,790.96,11.04,47.5,58.64,67.28,42.88,32.71,59.04,3.65,0.26,3.52,26.8,34.32,92.07,148,1,31.27,Yes,Auto Tipper,3685,56.26,139,16.44,High,Transfer Station,54.48,59.81,62.57,1.69,85.98,68.35,41.0,155.68,12.25,Medium,Energy Recovery,14.089261157644707,24.333333333333332,2.6,68.34683468346834,22.491062998911467,Low,36.875,6.296199669536481,25.19302656752761,Low,Compliant
SWM_111083,South Zone,District_F,60,11-01-2025,06:24,Institutional,CP_7865,14.210537,85.997446,Plastic,HDPE,105.68,6.1,24.49,39.89,35.11,31.38,2.23,39.88,2.77,1.39,7.77,44.68,30.23,55.61,294,6,61.46,Yes,Mini Truck,3082,9.13,34,2.29,Moderate,Recycling Plant,84.74,47.31,18.97,34.37,43.65,80.52,77.8,280.62,45.25,High,Energy Recovery,51.83147893486686,18.46666666666667,13.899999999999999,80.51805180518052,40.20696601139049,Medium,82.5,34.99434733455084,55.44163753369859,Moderate,Warning
SWM_111084,Industrial Zone,District_H,34,02-01-2025,08:30,Commercial,CP_1906,31.233001,80.431988,Paper,Newspaper,315.42,9.06,29.21,85.06,48.25,21.53,25.0,14.15,13.23,1.32,2.54,32.57,73.21,26.36,280,5,98.78,Yes,Dump Truck,6490,28.86,150,28.6,Moderate,Composting Facility,45.94,34.33,43.62,97.24,23.15,86.52,25.72,589.73,74.57,High,Recycling,98.48731091386425,88.2,13.200000000000001,86.51865186518651,77.06272214532368,High,78.125,60.492216714496905,74.85016501434907,High,Violation
SWM_111085,Central Zone,District_E,37,16-10-2024,06:26,Hospital,CP_6569,25.56795,81.13053,Glass,Broken Glass,577.11,1.34,43.63,52.82,64.23,44.25,38.75,51.56,8.58,0.8,7.38,19.55,88.59,109.07,34,8,23.41,No,Compactor Truck,2720,40.4,156,19.01,Low,Composting Facility,94.16,81.29,68.43,31.76,75.16,17.62,54.17,251.33,19.86,Medium,Energy Recovery,4.263032879109889,57.199999999999996,8.0,17.611761176117614,20.246977328061597,Low,1.25,12.914166449256456,15.939249934776935,Low,Compliant
